object_id,fire_date,latitude,longitude,avg_temperature_2m_max,avg_temperature_2m_min,avg_temperature_2m_mean,avg_precipitation_sum,avg_snowfall_sum,avg_wind_speed_10m_max,avg_wind_gusts_10m_max,avg_relative_humidity_2m,avg_pressure_msl,avg_surface_pressure,avg_soil_temperature_0_to_7cm,avg_soil_moisture_0_to_7cm,Unnamed: 0
4413001,2002-04-07 18:00:00,34.091667175293,-87.3527755737305,19.15,5.1,11.15,0.0,0.0,15.85,38.15,54.66666666666666,1023.875,995.66875,11.522916666666664,0.3365416666666667,
4413013,2002-04-20 03:40:00,33.651668548584,-85.6216659545898,27.8,17.65,22.7,0.0,0.0,10.15,28.65,68.08333333333333,1018.11875,980.0666666666666,21.543750000000003,0.4183541666666666,
4413016,2002-05-21 15:00:00,31.1519451141357,-86.4486083984375,22.55,11.65,17.1,0.0,0.0,13.95,34.75,49.0,1021.5375,1013.04375,18.758333333333333,0.4051875,
4413018,2002-05-30 15:00:00,33.4977760314941,-85.7766647338867,26.55,18.1,22.25,1.6,0.0,10.15,27.700000000000003,67.41666666666667,1013.30625,972.2479166666666,22.133333333333336,0.2191666666666667,
4413019,2002-06-10 13:00:00,32.9500007629395,-87.3958358764648,29.95,21.6,25.4,1.2,0.0,12.95,34.4,66.39583333333333,1017.5520833333334,999.9249999999998,25.59166666666667,0.3281666666666666,
4413022,2002-08-03 20:15:00,33.4650001525879,-85.8688888549805,31.5,21.95,26.75,0.0,0.0,9.75,33.65,70.1875,1016.2833333333332,978.6958333333332,26.50625,0.2866875,
4413023,2002-08-04 17:00:00,33.5336112976074,-85.7300033569336,30.65,20.75,26.0,0.0,0.0,9.55,32.2,66.72916666666667,1018.6583333333332,974.5729166666666,26.152083333333334,0.3487499999999999,
4413053,2002-02-04 16:00:00,34.6630554199219,-83.7969436645508,5.35,0.9,2.8,0.5,0.0,17.4,45.7,70.875,1023.6833333333334,957.29375,4.960416666666666,0.4583333333333333,
4413060,2002-02-18 19:39:00,34.6413879394531,-85.0066680908203,11.9,-0.1,5.55,0.0,0.0,15.05,36.7,53.375,1022.6354166666666,983.4416666666666,6.897916666666667,0.4353958333333333,
4413061,2002-02-19 12:00:00,33.6500015258789,-83.2666702270508,14.45,0.95,7.0,0.0,0.0,11.35,25.4,52.66666666666666,1026.06875,1003.5854166666668,8.185416666666667,0.4252083333333333,
4413064,2002-02-23 20:00:00,34.6833343505859,-84.1833343505859,9.45,-1.5499999999999998,3.7,0.0,0.0,14.5,37.8,65.60416666666667,1018.3041666666668,905.7041666666668,5.058333333333334,0.4426458333333333,
4413068,2002-03-08 17:30:00,34.6855545043945,-85.0013885498047,19.75,5.55,11.25,0.0,0.0,16.75,32.95,64.0,1025.4083333333333,998.6062499999998,9.929166666666667,0.4457083333333334,
4413084,2002-03-24 15:50:00,34.8002777099609,-83.7169418334961,13.1,-1.2999999999999998,4.7,0.0,0.0,13.3,37.45,44.79166666666666,1022.8770833333332,914.0770833333332,4.672916666666667,0.4440833333333334,
4413085,2002-03-24 15:50:00,34.7930564880371,-83.7147216796875,12.7,-1.7000000000000002,4.3,0.0,0.0,13.3,37.45,44.645833333333336,1022.8770833333332,907.0166666666668,4.272916666666666,0.4440833333333334,
4413090,2002-04-06 16:30:00,34.7866668701172,-84.6699981689453,13.7,2.25,7.75,0.0,0.0,15.05,39.8,51.125,1024.7895833333334,963.725,9.197916666666666,0.3970833333333334,
4413093,2002-04-07 15:00:00,34.8866653442383,-83.2386093139648,14.45,2.45,8.1,0.0,0.0,13.7,38.5,51.833333333333336,1025.0125,955.3770833333334,9.645833333333334,0.4207499999999999,
4413094,2002-04-07 16:00:00,34.8744430541992,-83.2436141967773,14.7,2.6500000000000004,8.4,0.0,0.0,13.55,34.0,51.91666666666666,1024.7229166666666,959.9854166666668,9.897916666666664,0.4207499999999999,
4413101,2002-02-17 00:30:00,36.9519462585449,-84.5524978637695,9.35,-0.0499999999999999,5.0,1.05,0.0,21.0,49.7,63.47916666666666,1018.8104166666668,976.2229166666666,5.483333333333333,0.4624166666666666,
4413108,2002-02-24 18:00:00,37.3011093139648,-83.5847244262695,11.15,-1.95,3.45,0.0,0.0,8.75,20.9,58.75,1022.0666666666666,977.9041666666666,4.0625,0.3545416666666666,
4413111,2002-02-25 16:00:00,37.7763900756836,-83.7136077880859,15.75,1.4499999999999995,6.85,0.0,0.0,13.8,33.150000000000006,55.770833333333336,1020.28125,978.7291666666666,5.76875,0.3814791666666666,
4413114,2002-02-25 22:20:00,37.2172241210938,-83.6688919067383,15.7,1.35,7.0,0.0,0.0,14.15,32.2,56.958333333333336,1020.5479166666668,975.9291666666664,6.0875,0.3616666666666666,
4413117,2002-03-10 21:00:00,36.8083343505859,-84.2783355712891,14.1,4.65,8.6,3.4,0.0,25.65,76.65,57.375,1026.6708333333331,978.8416666666666,9.339583333333332,0.3754375,
4413125,2002-04-06 19:47:00,36.7788887023926,-84.3150024414063,9.9,0.5,5.050000000000001,0.0,0.0,12.45,32.2,59.3125,1027.31875,980.5604166666668,6.61875,0.35325,
4413130,2002-04-08 09:00:00,36.776668548584,-84.4533309936523,20.3,5.55,11.35,0.0,0.0,24.6,57.8,53.9375,1021.4916666666668,976.6645833333332,10.2125,0.3370625,
4413135,2002-04-20 15:45:00,37.4966659545898,-83.9333343505859,25.9,18.1,21.4,0.15,0.0,15.45,39.75,74.5,1016.175,969.7416666666668,20.454166666666666,0.3290208333333334,
4413185,2002-12-01 14:30:00,34.6199989318848,-84.146110534668,7.25,-1.1,2.0500000000000003,0.0,0.0,21.700000000000003,52.95,58.020833333333336,1016.1604166666666,917.3479166666668,3.41875,0.4530208333333332,
4413209,2002-02-12 17:45:00,30.3649997711182,-84.2900009155273,16.4,6.699999999999999,11.6,0.0,0.0,12.6,29.85,69.72916666666667,1022.4604166666668,1019.6375000000002,13.145833333333334,0.2239583333333333,
4413211,2002-02-20 16:33:00,30.4997215270996,-82.3133316040039,21.95,9.25,14.1,0.0,0.0,21.9,52.9,69.79166666666667,1023.3541666666666,1018.7395833333334,13.90625,0.2957083333333333,
4413213,2002-02-17 18:40:00,30.2150001525879,-82.3883361816406,19.6,9.0,13.85,0.1,0.0,13.75,33.5,67.35416666666667,1018.2083333333334,1010.4874999999998,14.55625,0.196875,
4413215,2002-02-21 21:30:00,29.0294437408447,-81.5858306884766,24.450000000000003,16.05,19.45,0.15,0.0,22.25,48.25,67.04166666666667,1019.3229166666666,1014.81875,18.654166666666665,0.1582083333333333,
4413224,2002-03-26 16:05:00,30.2194442749023,-82.375,27.5,16.0,20.75,0.85,0.0,13.6,31.9,73.875,1018.8958333333334,1012.6416666666668,20.47083333333333,0.1615416666666666,
4413226,2002-03-26 20:00:00,30.3150005340576,-82.533332824707,27.65,15.9,20.75,1.2,0.0,13.9,32.8,73.39583333333333,1018.7770833333334,1013.1041666666666,20.43541666666667,0.15775,
4413242,2002-05-01 17:30:00,30.5,-82.5749969482422,32.15,20.7,25.35,2.8,0.0,14.25,35.8,72.85416666666667,1014.2625,1008.6,25.758333333333336,0.1107916666666666,
4413259,2002-05-17 17:50:00,30.0416660308838,-84.7799987792969,29.35,20.95,24.75,3.7,0.0,17.4,41.400000000000006,64.72916666666667,1019.0145833333332,1017.7145833333334,24.972916666666663,0.0759791666666666,
4413265,2002-06-02 16:15:00,29.3016662597656,-81.7780532836914,32.849999999999994,21.8,26.450000000000003,0.8,0.0,10.1,26.3,76.5,1012.0791666666668,1007.9270833333334,27.585416666666664,0.1952708333333333,
4413277,2002-06-06 17:30:00,30.1049995422363,-84.8466644287109,29.65,23.6,26.2,11.3,0.0,13.0,36.0,83.5,1014.7458333333334,1013.0395833333332,26.66875,0.1672499999999999,
4413285,2002-06-03 19:50:00,30.2749996185303,-82.5116653442383,35.7,21.9,27.95,1.05,0.0,10.75,22.3,66.875,1012.0208333333334,1006.2999999999998,27.524999999999995,0.1761666666666667,
4413287,2002-06-05 23:50:00,30.4661102294922,-82.5163879394531,33.3,23.6,27.25,3.35,0.0,13.4,33.3,77.3125,1015.6375,1010.90625,27.59166666666667,0.4590833333333333,
4413290,2002-06-30 18:05:00,30.1016674041748,-84.9550018310547,31.3,22.25,26.2,11.55,0.0,5.35,18.5,83.83333333333333,1020.4458333333332,1018.7020833333332,27.04583333333333,0.235125,
4413297,2002-07-19 10:30:00,30.1677780151367,-84.6358337402344,36.7,25.5,30.6,1.25,0.0,10.05,26.65,66.52083333333333,1015.9520833333332,1013.0958333333334,30.620833333333337,0.1711666666666667,
4413323,2002-01-02 13:50:00,31.021110534668,-92.8930587768555,5.15,0.5,2.45,0.45,0.035,15.65,38.15,54.60416666666666,1025.73125,1016.25,5.05,0.4315833333333334,
4413324,2002-01-02 18:00:00,31.0377769470215,-92.5697250366211,5.1,0.5,2.35,0.7,0.21,16.55,38.5,56.22916666666666,1025.5520833333333,1018.7020833333332,4.98125,0.4073125,
4413329,2002-02-16 19:30:00,31.6311111450195,-92.5625,17.5,4.75,10.6,0.25,0.0,13.75,33.099999999999994,72.02083333333333,1022.85,1011.3458333333332,11.0375,0.4211458333333333,
4413331,2002-02-17 19:30:00,31.0038890838623,-93.0102767944336,18.05,5.2,11.2,0.15,0.0,12.75,29.35,67.41666666666667,1023.5895833333334,1011.7416666666668,11.9125,0.4227291666666666,
4413333,2002-02-17 15:00:00,30.9916667938232,-93.033332824707,18.1,5.25,11.2,0.15,0.0,12.75,29.35,67.4375,1023.5895833333334,1012.95625,11.970833333333331,0.4227291666666666,
4413334,2002-02-21 21:00:00,30.9583339691162,-93.0999984741211,21.75,10.05,15.95,11.9,0.0,16.95,42.85,71.875,1015.1729166666668,1005.15,15.375,0.4735624999999999,
4413336,2002-02-26 21:00:00,31.0249996185303,-92.9749984741211,20.5,7.1,12.15,0.6000000000000001,0.0,21.95,52.55,69.14583333333333,1020.7166666666668,1010.50625,13.18125,0.4521458333333333,
4413341,2002-03-07 21:00:00,31.1494445800781,-92.6358337402344,20.25,7.3,12.6,0.2,0.0,15.95,35.25,72.14583333333333,1023.6124999999998,1013.8708333333334,11.379166666666668,0.4356041666666666,
4413343,2002-03-11 15:00:00,30.9916667938232,-93.033332824707,15.9,5.550000000000001,10.15,0.4,0.0,17.85,45.35,48.958333333333336,1028.29375,1017.56875,11.70625,0.4542708333333333,
4413344,2002-03-11 15:00:00,30.9916667938232,-93.033332824707,15.9,5.550000000000001,10.15,0.4,0.0,17.85,45.35,48.958333333333336,1028.29375,1017.56875,11.70625,0.4542708333333333,
4413349,2002-03-20 11:45:00,31.0188884735107,-92.9483337402344,25.05,19.15,21.6,8.4,0.0,18.4,45.9,86.625,1012.8645833333334,1002.8270833333332,21.02916666666667,0.4455,
4413359,2002-07-10 15:00:00,31.2347221374512,-92.6108322143555,32.650000000000006,23.7,27.75,0.95,0.0,10.2,25.05,77.375,1018.2229166666666,1010.4020833333334,28.32916666666667,0.268125,
4413362,2002-08-05 12:50:00,30.9922218322754,-93.0055541992188,32.85,23.55,28.0,0.95,0.0,13.1,34.2,68.08333333333333,1015.7895833333332,1006.6229166666668,28.52916666666667,0.3670625,
4413368,2002-01-15 22:00:00,31.0849990844727,-89.0966644287109,15.5,5.5,10.25,0.35,0.0,11.35,26.5,79.375,1018.73125,1009.4500000000002,10.375,0.4693541666666666,
4413371,2002-01-31 00:37:00,31.1316661834717,-89.158332824707,24.1,17.05,19.75,0.2,0.0,18.25,41.55,88.375,1018.7041666666664,1009.1270833333332,18.70833333333333,0.4524999999999999,
4413373,2002-02-17 16:50:00,32.4566650390625,-89.6083297729492,15.1,4.15,9.7,0.25,0.0,12.65,29.9,63.75,1022.3375,1003.8895833333332,10.304166666666667,0.3487083333333333,
4413377,2002-02-18 20:00:00,31.0833339691162,-89.1533355712891,18.45,5.449999999999999,11.0,0.0,0.0,12.4,31.0,55.8125,1022.6520833333332,1013.9645833333334,11.679166666666664,0.3995625,
4413378,2002-02-19 19:30:00,31.1333332061768,-88.9833297729492,19.85,7.2,12.4,0.05,0.0,20.6,47.0,64.77083333333333,1021.7374999999998,1012.25,12.552083333333334,0.3502708333333333,
4413384,2002-02-24 20:53:00,31.4433326721191,-88.9366683959961,16.1,2.0,8.399999999999999,0.0,0.0,11.9,27.0,57.458333333333336,1020.8083333333334,1012.0479166666668,9.95625,0.4377708333333333,
4413390,2002-03-07 18:00:00,31.1322231292725,-88.9763870239258,19.3,2.85,9.6,0.0,0.0,12.55,27.35,69.52083333333333,1026.4333333333334,1014.7229166666666,8.88125,0.4005,
4413405,2002-06-20 09:00:00,35.4511108398438,-84.1558303833008,29.75,17.95,24.25,0.0,0.0,12.05,27.9,62.270833333333336,1023.2270833333332,983.2791666666666,23.7625,0.3425416666666667,
4413406,2002-08-06 19:00:00,35.3052787780762,-84.2219467163086,29.85,20.65,25.75,0.0,0.0,10.75,31.9,68.39583333333333,1017.1666666666666,952.3104166666666,25.34166666666667,0.37875,
4413414,2002-02-25 15:45:00,36.2027778625488,-82.3116683959961,14.25,-1.45,4.9,0.0,0.0,8.2,21.4,63.5625,1021.43125,934.5916666666666,3.8958333333333335,0.4618541666666667,
4413429,2002-03-24 15:00:00,36.0055541992188,-82.5500030517578,12.95,-3.0,3.1,0.0,0.0,11.45,38.3,47.5,1022.9187500000002,918.95,2.7291666666666665,0.454375,
4413435,2002-08-02 21:00:00,36.1166648864746,-82.5483322143555,28.35,17.450000000000003,22.95,2.45,0.0,5.35,22.7,72.97916666666667,1016.7395833333334,928.4645833333334,22.522916666666664,0.4291458333333333,
4413439,2002-09-13 05:00:00,35.9233322143555,-83.1044464111328,25.950000000000003,14.0,20.0,0.0,0.0,12.3,32.95,70.95833333333333,1016.09375,935.6770833333334,20.34583333333333,0.3457291666666666,
4413448,2002-04-04 19:30:00,35.1305541992188,-84.3652801513672,14.75,4.8,9.5,0.0,0.0,15.75,40.5,67.04166666666667,1020.5104166666666,948.1145833333334,11.0625,0.4183333333333333,
4413475,2002-02-28 21:40:00,31.2566661834717,-90.9166641235352,7.55,-3.35,1.3,0.0,0.0,14.35,36.35,43.35416666666666,1027.4583333333333,1012.3708333333334,4.666666666666667,0.3115,
4413476,2002-03-05 19:30:00,31.7299995422363,-90.6916656494141,9.7,-2.8,1.95,0.0,0.0,12.55,34.2,47.375,1032.1270833333333,1012.3624999999998,3.925,0.3734166666666667,
4413488,2002-03-18 16:42:00,30.578332901001,-88.8466644287109,24.75,19.700000000000003,21.5,0.0,0.0,15.75,36.9,89.29166666666667,1018.75625,1015.35625,20.710416666666664,0.4641875,
4413489,2002-03-18 17:00:00,30.5813884735107,-88.8638916015625,24.7,19.75,21.450000000000003,0.0,0.0,15.75,36.9,89.58333333333333,1018.75625,1014.86875,20.7,0.4548333333333333,
4413507,2002-04-04 18:50:00,34.8349990844727,-89.1100006103516,16.45,4.5,9.15,0.1,0.0,17.9,41.400000000000006,60.3125,1023.6854166666668,999.7395833333334,11.247916666666669,0.4327708333333333,
4413509,2002-04-08 16:00:00,34.7316665649414,-89.1016693115234,20.5,10.7,14.95,13.25,0.0,25.05,72.35,68.33333333333333,1016.5895833333334,999.28125,14.016666666666667,0.4322499999999999,
4413520,2002-11-30 18:10:00,34.3516654968262,-93.8574981689453,12.7,4.25,7.35,0.0,0.0,17.3,42.5,62.125,1020.14375,968.33125,7.604166666666667,0.4298958333333333,
4413533,2002-02-25 00:00:00,34.7050018310547,-94.1766662597656,17.2,5.6,10.9,1.25,0.0,20.85,54.55,70.75,1015.6375,978.0041666666666,10.6625,0.4539375,
4413543,2002-03-29 20:30:00,34.8016662597656,-94.178337097168,23.65,11.2,15.9,0.0,0.0,20.8,52.55,72.8125,1011.0958333333334,971.4020833333334,13.747916666666663,0.4515208333333333,
4413566,2002-09-11 14:45:00,34.8133316040039,-94.2649993896484,31.9,20.3,25.8,0.0,0.0,9.45,23.950000000000003,60.66666666666666,1015.4333333333334,977.7520833333334,25.21666666666667,0.3140833333333333,
4413567,2002-09-11 18:45:00,34.8933334350586,-94.196662902832,32.45,21.25,26.5,0.0,0.0,9.4,23.4,61.5625,1015.3291666666668,989.8895833333332,25.73125,0.311125,
4413579,2002-11-17 21:30:00,34.9616661071777,-93.9544448852539,13.15,1.6,6.4,0.0,0.0,14.4,35.45,65.8125,1021.35,971.8875,8.081249999999999,0.4347083333333333,
4413584,2002-11-30 18:10:00,34.3516654968262,-93.8574981689453,12.7,4.25,7.35,0.0,0.0,17.3,42.5,62.125,1020.14375,968.33125,7.604166666666667,0.4298958333333333,
4413593,2002-02-18 23:00:00,34.6002769470215,-90.5772247314453,15.25,3.65,9.0,0.0,0.0,13.8,30.25,56.770833333333336,1022.8333333333334,1017.0333333333332,9.191666666666666,0.3785,
4413595,2002-02-19 16:00:00,36.0566673278809,-92.4300003051758,14.7,6.35,10.0,8.45,0.0,20.9,59.6,68.47916666666667,1015.9708333333332,979.8479166666666,9.204166666666666,0.4553333333333333,
4413596,2002-02-19 16:00:00,36.0566673278809,-92.4316635131836,14.6,6.25,9.9,8.45,0.0,20.9,59.6,68.47916666666667,1015.9708333333332,978.2,9.104166666666666,0.4553333333333333,
4413599,2002-02-19 16:00:00,36.0583343505859,-92.4400024414063,14.7,6.3,10.0,8.45,0.0,20.9,59.6,68.47916666666667,1015.9708333333332,978.9125,9.158333333333331,0.4553333333333333,
4413619,2002-04-07 20:00:00,36.2033348083496,-92.3183364868164,15.55,5.2,9.5,5.75,0.0,13.75,37.25,69.25,1022.0187499999998,985.0291666666668,9.647916666666667,0.4276874999999999,
4413636,2002-12-01 23:30:00,35.7347221374512,-93.1180572509766,9.05,0.9499999999999996,4.3500000000000005,0.0,0.0,17.45,41.55,47.895833333333336,1021.3083333333334,956.5875,5.65,0.4065416666666666,
4413643,2002-02-12 18:30:00,35.1616668701172,-83.5483322143555,9.0,-0.75,3.3,0.15,0.035,14.65,46.95,67.1875,1021.9958333333334,918.5666666666666,3.7416666666666663,0.4877291666666666,
4413657,2002-02-25 15:30:00,35.3216667175293,-83.961669921875,12.8,-1.6,4.199999999999999,0.0,0.0,11.95,34.75,63.375,1021.4874999999998,877.3020833333334,3.554166666666666,0.4574166666666667,
4413664,2002-03-01 17:00:00,35.8330574035645,-82.2147216796875,3.8,-8.35,-3.65,0.0,0.0,15.85,48.8,40.270833333333336,1027.2895833333334,908.0124999999998,-0.5916666666666667,0.452,
4413678,2002-03-24 00:30:00,35.335277557373,-80.0358352661133,15.85,1.4,7.5,0.0,0.0,14.3,34.75,53.3125,1023.2145833333334,1000.5916666666668,8.329166666666667,0.4602291666666667,
4413679,2002-03-24 20:20:00,35.0263900756836,-83.1852798461914,12.6,-1.95,4.2,0.0,0.0,12.35,35.849999999999994,48.208333333333336,1022.7270833333332,910.6875,4.74375,0.4480833333333334,
4413682,2002-03-25 17:15:00,35.2533340454102,-83.2733306884766,17.0,4.1,9.35,0.0,0.0,15.05,48.2,53.29166666666666,1019.5708333333332,912.9270833333334,6.520833333333333,0.4592916666666667,
4413687,2002-04-02 18:30:00,35.4008331298828,-80.067497253418,20.700000000000003,9.55,14.8,2.4,0.0,14.85,38.0,70.70833333333333,1015.5541666666668,992.1479166666668,14.785416666666668,0.434125,
4413689,2002-04-06 15:00:00,35.3849983215332,-83.8433303833008,11.35,0.75,5.9,0.0,0.0,12.75,41.8,59.8125,1025.5291666666667,941.0333333333332,7.0375000000000005,0.425,
4413700,2002-02-02 08:00:00,38.4466667175293,-79.1449966430664,9.4,1.4500000000000002,6.3,1.7,0.0,22.9,64.8,66.91666666666667,1020.0041666666666,941.3604166666664,7.5375,0.3637083333333333,
4413708,2002-03-10 14:30:00,38.0499992370605,-79.6666641235352,14.3,2.25,7.300000000000001,1.85,0.0,23.65,65.9,67.54166666666667,1024.1208333333334,966.6020833333332,6.910416666666666,0.3765,
4413709,2002-03-10 15:15:00,37.5349998474121,-80.2766647338867,13.95,1.3,6.2,1.5,0.0,25.15,69.65,64.83333333333333,1024.8645833333333,928.0208333333334,5.785416666666666,0.3683333333333333,
4413712,2002-03-11 17:15:00,37.8541679382324,-79.1183319091797,10.15,-3.25,2.65,0.75,0.0,20.5,57.8,42.54166666666666,1025.01875,924.98125,3.825,0.4678541666666667,
4413729,2002-06-05 14:35:00,37.5833320617676,-79.4777755737305,31.1,17.5,22.8,1.75,0.0,15.85,40.1,70.39583333333333,1016.75625,943.2020833333332,21.735416666666666,0.365375,
4413730,2002-06-05 14:20:00,37.8208351135254,-79.2583312988281,31.8,19.1,24.25,1.0,0.0,14.15,37.95,68.97916666666667,1016.8729166666666,965.65625,23.1,0.3412708333333333,
4413735,2002-06-11 18:05:00,38.5641670227051,-78.6366653442383,30.15,16.3,23.65,0.0,0.0,9.3,22.35,67.0625,1017.5770833333332,967.8708333333332,21.89583333333333,0.2811458333333334,
4413739,2002-06-29 19:00:00,37.5966682434082,-79.5416641235352,28.45,18.6,23.4,1.7,0.0,11.7,37.05,73.625,1016.3729166666668,968.4604166666668,23.379166666666663,0.357,
4413744,2002-07-07 01:00:00,38.0,-79.3833312988281,27.0,14.6,20.75,0.0,0.0,10.5,22.5,52.47916666666666,1021.0625,928.4729166666666,21.410416666666663,0.2357708333333333,
4413745,2002-07-07 12:00:00,38.1500015258789,-79.5500030517578,26.1,13.4,19.6,0.0,0.0,10.6,25.0,57.0625,1021.5791666666668,915.20625,20.204166666666666,0.2367291666666666,
4413748,2002-07-31 22:30:00,38.8005561828613,-78.5005569458008,28.450000000000003,18.3,23.5,0.0,0.0,12.25,38.9,67.77083333333333,1014.5437500000002,933.5729166666666,23.402083333333337,0.3781874999999999,
4413758,2002-04-08 18:00:00,35.5050010681152,-79.8194427490234,17.0,3.25,9.3,0.0,0.0,14.6,36.75,57.3125,1028.1875,997.03125,9.960416666666667,0.4231875,
4413773,2002-04-24 14:00:00,34.7350006103516,-76.9816665649414,22.8,13.75,17.4,0.0,0.0,18.75,42.5,55.22916666666666,1019.7374999999998,1018.0479166666668,19.40625,0.5499999999999999,
4413782,2002-06-09 18:30:00,34.8266677856445,-76.8866653442383,23.85,16.9,20.3,0.0,0.0,17.6,39.6,67.95833333333333,1022.1458333333334,1020.9458333333332,21.52916666666667,0.5106041666666666,
4413798,2002-09-10 23:20:00,35.0433349609375,-83.1374969482422,28.05,13.55,20.65,0.0,0.0,9.4,27.35,58.35416666666666,1016.7229166666666,910.0666666666666,20.4,0.3837916666666667,
4413806,2002-01-01 21:20:00,33.283332824707,-79.75,10.95,2.05,6.0,0.0,0.0,9.15,22.1,58.04166666666666,1019.8854166666666,1018.4979166666666,7.9125,0.2789791666666667,
4413814,2002-02-01 20:55:00,33.1833343505859,-79.900276184082,24.75,17.35,19.7,0.0,0.0,15.05,29.55,88.89583333333333,1022.1166666666668,1021.0229166666668,18.804166666666664,0.3080416666666666,
4413815,2002-02-01 20:22:00,33.2013893127441,-79.8672256469727,24.7,17.25,19.7,0.0,0.0,14.65,36.75,88.875,1022.2291666666666,1020.4354166666666,18.758333333333336,0.3080416666666666,
4413822,2002-02-04 22:28:00,33.0672225952148,-79.6680526733398,13.45,7.35,10.3,0.0,0.0,21.65,44.1,61.6875,1020.9291666666668,1019.4291666666668,12.397916666666667,0.228125,
4413828,2002-02-17 19:00:00,34.5833320617676,-81.466667175293,14.7,5.25,9.45,0.1,0.0,17.9,41.95,57.04166666666666,1015.80625,999.5020833333334,9.922916666666667,0.4324583333333334,
4413830,2002-02-18 16:00:00,32.9833335876465,-79.7666702270508,12.95,5.05,9.2,0.0,0.0,22.7,46.8,46.375,1019.56875,1017.3479166666666,10.9,0.2759375,
4413831,2002-02-18 16:30:00,32.9855537414551,-79.7683334350586,12.95,5.05,9.2,0.0,0.0,22.7,46.8,46.375,1019.56875,1017.4666666666666,10.9,0.2759375,
4413842,2002-02-26 16:00:00,33.3388900756836,-79.8805541992188,19.05,6.550000000000001,11.95,0.0,0.0,14.5,27.9,70.16666666666667,1020.36875,1018.0541666666664,12.091666666666669,0.3161666666666667,
4413843,2002-02-26 17:30:00,33.2805557250977,-79.9597244262695,19.25,6.699999999999999,12.0,0.0,0.0,14.5,27.9,70.1875,1020.36875,1017.1875,11.789583333333333,0.3100624999999999,
4413858,2002-03-16 16:30:00,33.2330551147461,-79.841667175293,25.6,14.5,18.65,0.45,0.0,15.2,42.45,80.27083333333333,1018.7770833333334,1016.8770833333332,17.681250000000002,0.3526875,
4413865,2002-03-24 19:00:00,33.0999984741211,-79.4333343505859,15.9,8.75,11.75,0.0,0.0,14.1,23.8,57.875,1024.0083333333334,1023.1291666666666,13.060416666666669,0.3552083333333333,
4413867,2002-03-25 19:51:00,33.2008323669434,-79.8016662597656,22.7,10.95,15.6,0.0,0.0,12.15,29.7,71.1875,1021.7999999999998,1019.0333333333334,14.75,0.3326875,
4413917,2002-05-21 18:02:00,47.3363876342773,-94.5622253417969,15.65,2.75,9.1,0.0,0.0,20.450000000000003,40.150000000000006,55.5,1027.3208333333334,979.6729166666668,8.614583333333334,0.2989166666666666,
4414022,2002-06-04 17:00:00,33.2188873291016,-79.7683334350586,32.45,23.6,27.4,0.05,0.0,14.2,33.85,70.1875,1014.5583333333332,1012.0270833333332,26.98125,0.2409791666666666,
4414048,2002-02-17 18:00:00,33.3274993896484,-97.595832824707,17.4,1.5,8.55,0.0,0.0,12.7,34.4,57.1875,1024.1916666666666,984.2687499999998,8.208333333333334,0.3681874999999999,
4414050,2002-02-24 16:30:00,31.1569442749023,-95.0069427490234,19.85,5.85,11.85,0.0,0.0,13.45,34.2,65.14583333333333,1019.7229166666666,1006.6166666666668,12.177083333333334,0.4452916666666667,
4414054,2002-02-28 22:00:00,31.0708332061768,-94.2347259521484,8.7,-0.85,3.15,0.0,0.0,15.35,37.65,46.145833333333336,1027.872916666667,1014.50625,10.295833333333334,0.4323541666666666,
4414062,2002-04-08 00:30:00,31.163610458374,-94.283332824707,22.950000000000003,14.4,17.9,74.65,0.0,27.65,65.7,81.3125,1011.2145833333334,1004.125,17.825,0.4532291666666667,
4414068,2002-07-21 18:00:00,31.1625003814697,-93.8666687011719,34.15,24.3,28.55,0.0,0.0,10.5,21.25,73.3125,1017.09375,1002.9270833333334,28.55,0.3889583333333333,
4414073,2002-08-21 19:00:00,31.2083339691162,-93.8972244262695,32.150000000000006,24.200000000000003,27.35,1.45,0.0,9.2,25.9,82.20833333333333,1016.0729166666666,1005.8541666666666,27.766666666666666,0.4573958333333333,
4414086,2002-02-16 19:30:00,33.283332824707,-81.466667175293,16.05,4.25,9.6,0.15,0.0,14.45,28.6,72.9375,1021.1416666666668,1010.1041666666666,9.983333333333333,0.2019166666666666,
4414088,2002-02-27 17:25:00,33.1361122131348,-81.6361083984375,17.950000000000003,3.65,9.35,0.0,0.0,27.5,58.150000000000006,55.520833333333336,1016.0333333333332,1010.4125,11.264583333333334,0.1446458333333333,
4414089,2002-03-29 16:45:00,33.2916679382324,-81.4833297729492,23.55,9.2,16.0,0.0,0.0,15.65,35.25,61.66666666666666,1018.40625,1007.6395833333332,16.945833333333333,0.1932291666666666,
4414133,2002-02-24 17:45:00,37.6458320617676,-91.0500030517578,14.55,1.1,6.05,0.0,0.0,18.65,46.8,58.75,1018.6479166666664,976.80625,5.60625,0.4627083333333333,
4414154,2002-02-19 04:15:00,36.6636123657227,-92.7425003051758,13.9,5.4,9.1,7.5,0.0,20.3,57.6,71.35416666666667,1015.2333333333332,970.7041666666668,8.241666666666667,0.4473958333333334,
4414156,2002-02-23 19:35:00,36.9186096191406,-92.9458312988281,11.65,-0.9,4.449999999999999,0.0,0.0,12.2,34.2,58.645833333333336,1023.1520833333334,970.6520833333334,5.508333333333334,0.4590833333333333,
